experience_level,employee_residence,log_salary_in_usd
SE,US,5.000867721531227
EN,CA,5.000624934209221
SE,US,5.000095534277634
MI,US,5.0
SE,US,5.0
SE,US,5.0
MI,US,5.0
MI,US,5.0
EN,US,5.0
MI,US,5.0
MI,US,5.0
EN,US,5.0
MI,US,5.0
SE,US,5.0
SE,US,5.0
MI,US,5.0
SE,PL,5.045757056265976
EX,US,5.0
SE,US,5.0
EN,US,5.0
SE,US,5.0
MI,US,5.0
SE,US,5.0
SE,US,5.0
SE,US,5.0
SE,US,5.0
SE,US,5.0
EN,US,5.0
MI,US,5.0
EN,US,5.0
SE,GB,5.096910013008056
SE,GB,5.096910013008056
SE,US,5.0
MI,US,5.0
MI,US,5.0
MI,US,5.0
MI,US,5.0
SE,US,5.0
SE,US,5.0
EN,US,5.0
EN,US,5.0
SE,US,5.0
SE,US,5.0
MI,US,5.0
SE,US,5.0
SE,US,5.0
EN,US,5.0
SE,US,5.0
MI,US,5.0
SE,US,5.0
SE,US,5.0
SE,US,5.0
MI,US,5.0
EN,US,5.0
MI,US,5.0
SE,US,5.0
MI,US,5.0
MI,US,5.0
MI,US,5.0
SE,IE,5.0
SE,US,5.0
SE,US,5.0
MI,US,5.0
SE,US,5.0
EX,US,5.0
MI,US,5.0
SE,US,5.0
MI,US,5.0
MI,US,5.0
SE,US,5.0
MI,US,5.0
SE,US,5.0
MI,US,5.0
SE,US,5.0
MI,US,5.0
MI,US,5.0
SE,US,5.0
MI,US,5.0
EN,US,5.0
MI,US,5.0
SE,US,5.0
MI,US,5.0
SE,GB,5.096910013008056
MI,US,5.0
MI,US,5.0
SE,US,5.0
MI,US,5.0
EN,US,5.0
EN,US,4.999565488225982
SE,US,4.998912904358786
MI,US,4.998259338423699
EN,CA,4.998032539122955
EN,US,4.997823080745725
EN,US,4.997823080745725
SE,US,4.997823080745725
SE,US,4.997582952095966
SE,US,4.997582952095966
EN,US,4.9965116721541785
MI,US,4.996073654485276
MI,US,4.99563519459755
EN,US,4.99563519459755
SE,US,4.99563519459755
MI,US,4.99563519459755
MI,US,4.994317152669637
MI,US,4.994317152669637
MI,US,4.993436230497612
MI,CA,4.991226075692495
EN,US,4.991226075692495
MI,US,4.991226075692495
MI,US,4.991226075692495
MI,US,4.990937927660145
MI,US,4.990338854787601
SE,US,4.9898945637187735
SE,CA,4.9898634463156455
EN,US,4.989004615698537
MI,US,4.988558956878616
SE,US,4.9882690332144355
SE,US,4.9882690332144355
MI,US,4.988112840268352
SE,US,4.988112840268352
EX,US,4.987907472642502
EX,US,4.987907472642502
SE,US,4.987666264926275
MI,US,4.987331031808971
MI,US,4.9870402869792665
MI,US,4.986771734266245
SE,US,4.986771734266245
MI,US,4.986771734266245
EN,US,4.986771734266245
SE,US,4.986771734266245
MI,US,4.986771734266245
SE,US,4.986771734266245
SE,US,4.986323777050766
EN,US,4.985875357308394
EN,US,4.985875357308394
MI,US,4.985875357308394
EN,US,4.985700348034589
MI,US,4.985650973690949
SE,US,4.985650973690949
SE,US,4.985426474083002
SE,CA,4.985170402891537
SE,US,4.984977126415493
SE,US,4.984977126415493
SE,US,4.984977126415493
SE,US,4.984977126415493
SE,US,4.984977126415493
SE,US,4.984977126415493
SE,US,4.984977126415493
SE,US,4.984977126415493
SE,US,4.984977126415493
SE,US,4.984527313343793
MI,US,4.984414787243434
MI,US,4.9841310920920465
MI,US,4.98412658749994
MI,US,4.98412658749994
SE,US,4.983175072037813
SE,US,4.983175072037813
MI,US,4.983175072037813
MI,US,4.983175072037813
EN,US,4.982271233039568
EN,US,4.982271233039568
EX,ES,5.028026009251249
EX,ES,5.028026009251249
SE,US,4.982271233039568
SE,US,4.982271233039568
MI,US,4.982271233039568
EX,US,4.982271233039568
SE,US,4.982271233039568
SE,CA,4.9814924242013845
SE,US,4.981256695160098
MI,US,4.979607551262018
SE,US,4.979206813945709
SE,US,4.979206813945709
SE,US,4.979092900638326
SE,US,4.979092900638326
SE,US,4.979092900638326
EN,US,4.978481815508418
SE,US,4.978203349906158
EN,US,4.977723605288848
EN,US,4.977723605288848
SE,US,4.977723605288848
MI,US,4.977723605288848
MI,US,4.977723605288848
MI,US,4.977723605288848
MI,US,4.977723605288848
MI,US,4.977723605288848
EN,US,4.977723605288848
SE,GB,5.074633618296904
MI,US,4.977723605288848
MI,US,4.977723605288848
EN,US,4.977723605288848
MI,US,4.977723605288848
MI,US,4.977723605288848
MI,US,4.977723605288848
MI,US,4.977723605288848
SE,US,4.977723605288848
SE,US,4.977723605288848
EN,US,4.977723605288848
EN,US,4.977723605288848
MI,US,4.977723605288848
EN,US,4.977723605288848
MI,US,4.977723605288848
SE,IN,4.977723605288848
SE,US,4.976808337338066
MI,US,4.976349979003273
SE,US,4.976349979003273
MI,US,4.976005892508129
MI,CA,4.975891136401793
EN,US,4.975891136401793
SE,US,4.975891136401793
SE,US,4.975431808509263
SE,US,4.975431808509263
MI,US,4.9750409974730525
MI,US,4.974971994298069
MI,US,4.974971994298069
SE,US,4.974971994298069
SE,US,4.974050902792877
SE,US,4.973589623427257
SE,US,4.973127853599698
SE,US,4.973127853599698
SE,US,4.973127853599698
SE,US,4.973127853599698
SE,US,4.973127853599698
MI,US,4.973127853599698
SE,US,4.973127853599698
SE,US,4.973127853599698
SE,US,4.973127853599698
MI,US,4.972665592266111
SE,US,4.972202838379064
SE,US,4.972202838379064
EN,US,4.970811610872518
MI,US,4.970811610872518
MI,US,4.970346876230093
SE,AU,4.970346876230093
SE,US,4.970346876230093
SE,US,4.9698816437465
SE,US,4.9698816437465
SE,US,4.9698816437465
MI,US,4.9698816437465
SE,US,4.9698816437465
SE,US,4.9698816437465
SE,US,4.9698816437465
SE,US,4.9698816437465
MI,US,4.9698816437465
MI,US,4.9698816437465
SE,US,4.9698816437465
MI,US,4.9698816437465
SE,US,4.9698816437465
SE,US,4.9698816437465
MI,EG,4.9698816437465
MI,EG,4.9698816437465
SE,EG,4.9698816437465
SE,US,4.9698816437465
SE,US,4.9698816437465
MI,US,4.9698816437465
SE,US,4.9698816437465
SE,DE,4.9698816437465
SE,EG,4.9698816437465
MI,US,4.969182859232261
MI,US,4.968949680981343
EN,US,4.968482948553935
MI,US,4.968482948553935
EN,US,4.968482948553935
EN,US,4.968482948553935
SE,US,4.968482948553935
EN,US,4.968482948553935
EN,US,4.968482948553935
MI,US,4.968482948553935
EN,US,4.968482948553935
EN,US,4.968482948553935
SE,US,4.968482948553935
EN,US,4.96759477267189
SE,US,4.967079734144497
EN,US,4.967079734144497
SE,US,4.967079734144497
EN,US,4.967079734144497
EN,US,4.967079734144497
SE,US,4.965201701025912
SE,CA,4.96468381497604
SE,CA,4.96468381497604
SE,CA,4.96468381497604
MI,GB,5.060697840353612
EN,AU,4.963787827345556
EN,US,4.963787827345556
EN,AU,4.963787827345556
SE,AR,4.963787827345556
MI,US,4.963787827345556
EN,US,4.963787827345556
MI,GB,5.060697840353612
SE,US,4.963787827345556
MI,US,4.963787827345556
MI,US,4.963787827345556
SE,US,4.9615919304215925
MI,CA,4.960470777534299
SE,US,4.959041392321094
EN,US,4.959041392321094
MI,US,4.958802703399503
MI,US,4.958085848521085
MI,US,4.958085848521085
MI,US,4.957607287060095
MI,US,4.956648579205203
MI,US,4.956648579205203
MI,US,4.956648579205203
EN,US,4.955687750313506
MI,US,4.955586739850927
MI,US,4.954724790979063
MI,US,4.954242509439325
MI,US,4.954242509439325
SE,US,4.954242509439325
SE,US,4.954242509439325
EN,US,4.954242509439325
EN,US,4.954242509439325
EN,US,4.954242509439325
MI,US,4.954242509439325
MI,US,4.954242509439325
SE,FR,5.0
SE,AE,4.954242509439325
EN,US,4.954242509439325
SE,US,4.954242509439325
MI,US,4.954242509439325
EN,AU,4.954242509439325
EN,AU,4.954242509439325
EN,US,4.954242509439325
SE,US,4.954242509439325
SE,US,4.954242509439325
MI,US,4.954242509439325
SE,GB,5.051152522447381
MI,US,4.954242509439325
MI,US,4.954242509439325
MI,US,4.954242509439325
EN,US,4.954242509439325
EN,US,4.954242509439325
EN,US,4.954242509439325
SE,US,4.954242509439325
SE,CA,4.954242509439325
SE,GB,5.051152522447381
MI,US,4.954242509439325
SE,GB,5.051152522447381
EN,US,4.954242509439325
EN,US,4.954242509439325
EN,US,4.954242509439325
EN,US,4.954242509439325
MI,US,4.954242509439325
SE,US,4.954242509439325
SE,US,4.954242509439325
SE,US,4.954242509439325
MI,US,4.954242509439325
EN,US,4.954242509439325
EN,US,4.954242509439325
SE,US,4.954242509439325
MI,US,4.954242509439325
SE,US,4.954242509439325
SE,US,4.954242509439325
MI,US,4.954242509439325
SE,GB,5.051152522447381
EN,US,4.954242509439325
MI,IE,5.0
EN,US,4.954242509439325
MI,US,4.951823035315912
MI,US,4.951823035315912
MI,US,4.951823035315912
EN,US,4.949390006644912
MI,US,4.949390006644912
MI,US,4.949390006644912
SE,US,4.949390006644912
MI,AU,4.949365607393135
SE,US,4.948676983506826
EN,US,4.948412965778601
EN,US,4.948412965778601
SE,US,4.947776708464739
EN,US,4.945468585131819
EN,US,4.945468585131819
MI,US,4.945468585131819
SE,US,4.944739224915439
MI,US,4.944482672150168
MI,US,4.944482672150168
MI,US,4.944482672150168
MI,US,4.944482672150168
SE,CA,4.944482672150168
EN,US,4.944477736957561
MI,US,4.943494515906103
MI,US,4.943494515906103
SE,US,4.942504106168081
EN,US,4.942256150419465
EN,US,4.942256150419465
EN,US,4.942256150419465
EN,US,4.941511432634403
MI,US,4.9410142437055695
MI,US,4.939519252618618
SE,US,4.939519252618618
EN,US,4.939519252618618
SE,GB,5.036429265626675
EN,US,4.939019776448666
MI,US,4.938519725176492
EN,US,4.938519725176492
MI,US,4.937517892017347
EN,US,4.937517892017347
MI,US,4.937016107464814
MI,US,4.9366343630828915
MI,CA,4.935597944300309
SE,NL,4.980989078325612
MI,US,4.934892167719916
SE,DE,4.980385200924034
SE,US,4.9344984512435675
MI,US,4.9344984512435675
EN,US,4.9344984512435675
SE,US,4.9344984512435675
MI,US,4.9344984512435675
MI,US,4.9344984512435675
MI,US,4.9344984512435675
MI,US,4.9344984512435675
MI,US,4.9344984512435675
EN,US,4.9344984512435675
SE,US,4.9344984512435675
SE,US,4.9344984512435675
SE,US,4.9344984512435675
SE,US,4.9344984512435675
MI,US,4.9344984512435675
SE,US,4.9344984512435675
EN,MX,4.933993163831242
MI,US,4.933234128714808
MI,US,4.9329808219231985
EN,US,4.931966114728173
SE,US,4.931966114728173
SE,US,4.931966114728173
SE,US,4.931808622678894
EN,US,4.9315595670908055
SE,US,4.931422271321642
SE,US,4.929418925714293
MI,US,4.929418925714293
SE,GB,5.026328938722349
SE,US,4.929418925714293
MI,US,4.929418925714293
EN,US,4.929418925714293
MI,US,4.929418925714293
MI,US,4.929418925714293
EN,US,4.929418925714293
MI,US,4.929418925714293
SE,US,4.929418925714293
SE,US,4.929418925714293
SE,US,4.929418925714293
MI,GB,5.026328938722349
MI,GB,5.026328938722349
SE,US,4.929418925714293
MI,US,4.929418925714293
SE,US,4.929418925714293
EN,US,4.929418925714293
SE,AR,4.929418925714293
SE,US,4.929418925714293
EN,US,4.929418925714293
SE,US,4.929418925714293
MI,US,4.929418925714293
MI,US,4.929418925714293
EN,US,4.929418925714293
EN,LB,4.929418925714293
MI,US,4.929418925714293
MI,IE,4.975174372531421
SE,US,4.928754202176653
SE,US,4.92813970687512
SE,US,4.927883410330707
SE,US,4.927026281968983
SE,US,4.926856708949693
SE,US,4.926856708949693
SE,US,4.926856708949693
SE,US,4.926856708949693
EN,US,4.924821815154176
EN,US,4.924630715559238
EN,US,4.924279286061882
MI,US,4.924279286061882
MI,US,4.924279286061882
MI,DE,4.970035225568066
EN,US,4.924279286061882
MI,US,4.9237619608287
MI,US,4.9237619608287
MI,ES,4.9695184161212005
MI,US,4.9237619608287
MI,US,4.9237619608287
MI,US,4.9237619608287
EN,CA,4.9224451775821745
SE,US,4.9220815816975545
SE,GB,5.017951068830742
EN,US,4.920645001406788
MI,US,4.920645001406788
MI,US,4.920645001406788
EN,US,4.920645001406788
EN,US,4.920645001406788
MI,US,4.920645001406788
EN,US,4.920123326290724
MI,NL,4.9649569591305065
EN,US,4.919078092376074
EN,US,4.919078092376074
EN,US,4.918633105073041
EN,US,4.918633105073041
MI,US,4.918633105073041
SE,US,4.9170851906405675
SE,US,4.9164539485499255
SE,US,4.9164539485499255
SE,US,4.915742702765058
EN,US,4.913813852383717
SE,US,4.913813852383717
MI,US,4.913813852383717
SE,US,4.913813852383717
MI,US,4.913813852383717
MI,US,4.913601949729157
SE,US,4.912753303671323
SE,US,4.912753303671323
MI,US,4.912291155420223
MI,US,4.911956189072687
MI,US,4.911956189072687
SE,US,4.911349401983219
MI,CA,4.91131744232403
MI,US,4.911157608739977
MI,US,4.911157608739977
MI,US,4.911157608739977
MI,US,4.911157608739977
MI,US,4.911157608739977
SE,US,4.911157608739977
SE,US,4.911157608739977
MI,US,4.911157608739977
SE,CA,4.910677754742705
SE,CA,4.910677754742705
MI,US,4.909556029241175
MI,US,4.9084850188786495
MI,US,4.907653165373436
MI,US,4.907411360774586
MI,US,4.905795880367869
MI,US,4.905364068766892
MI,US,4.905364068766892
MI,US,4.905364068766892
MI,US,4.905364068766892
EN,US,4.903524064471262
MI,GB,5.0
MI,GB,5.0
MI,US,4.903089986991944
EN,US,4.903089986991944
EN,US,4.903089986991944
EN,US,4.903089986991944
MI,US,4.903089986991944
SE,GB,5.0
EN,US,4.903089986991944
EN,US,4.903089986991944
EN,US,4.903089986991944
MI,AU,4.903089986991944
SE,GB,5.0
SE,US,4.903089986991944
EN,US,4.903089986991944
MI,US,4.903089986991944
EN,DE,4.948843134586085
SE,US,4.903089986991944
SE,GB,5.0
MI,US,4.903089986991944
EN,US,4.903089986991944
MI,US,4.903089986991944
EN,US,4.903089986991944
EN,US,4.903089986991944
MI,US,4.903089986991944
MI,US,4.903089986991944
MI,US,4.903089986991944
MI,US,4.903089986991944
SE,IE,4.903089986991944
MI,US,4.903089986991944
SE,US,4.903089986991944
MI,US,4.903089986991944
MI,US,4.903089986991944
EN,US,4.903089986991944
SE,US,4.903089986991944
SE,US,4.903089986991944
SE,US,4.903089986991944
MI,US,4.903089986991944
EN,US,4.903089986991944
EN,US,4.903089986991944
SE,IN,4.903089986991944
MI,US,4.903089986991944
SE,US,4.903089986991944
MI,US,4.903089986991944
MI,US,4.902546779313991
MI,US,4.901158516602071
MI,US,4.900913067737669
SE,US,4.900913067737669
SE,US,4.900913067737669
MI,US,4.900913067737669
SE,US,4.900913067737669
MI,US,4.900913067737669
SE,US,4.900913067737669
EN,US,4.899273187317604
MI,US,4.898725181589493
MI,US,4.898725181589493
MI,US,4.897627091290442
EN,US,4.897627091290442
SE,US,4.897627091290442
SE,US,4.897077003209421
SE,US,4.896526217489555
SE,US,4.896526217489555
SE,US,4.896526217489555
SE,US,4.896526217489555
SE,US,4.896526217489555
SE,US,4.896526217489555
EN,MT,4.896526217489555
MI,US,4.895284389689618
EN,CA,4.893806132152169
MI,US,4.893761762057943
MI,US,4.8926510338773
MI,US,4.892094602690481
MI,US,4.892094602690481
MI,US,4.892094602690481
SE,US,4.892094602690481
MI,CA,4.892094602690481
MI,US,4.891124709716798
SE,US,4.888740960682893
SE,US,4.888740960682893
MI,US,4.888067113407437
EN,US,4.88798280893626
MI,LV,4.9324737646771535
MI,US,4.886490725172482
MI,US,4.886490725172482
MI,US,4.9834007381805385
EN,US,4.886490725172482
SE,US,4.886490725172482
MI,US,4.886490725172482
SE,US,4.886490725172482
MI,GB,4.982836352809487
SE,US,4.883661435153617
EN,US,4.883661435153617
MI,US,4.882524537954881
EN,US,4.882524537954881
MI,US,4.882524537954881
MI,US,4.882524537954881
SE,US,4.882524537954881
MI,US,4.882524537954881
EN,US,4.881356121373085
MI,US,4.881099218389017
MI,US,4.881099218389017
EN,US,4.880813592280791
EN,US,4.880813592280791
SE,US,4.880813592280791
EN,US,4.879669205632053
MI,US,4.879124563789367
EN,US,4.879095879500073
MI,US,4.8779469516291885
SE,US,4.876794976200701
EN,US,4.875437488935153
EN,US,4.875437488935153
EN,US,4.875437488935153
MI,GB,4.971971276399756
EN,US,4.8750612633917
MI,GB,4.971971276399756
MI,US,4.8750612633917
EN,US,4.8750612633917
SE,US,4.8750612633917
MI,US,4.8750612633917
EN,US,4.8750612633917
MI,US,4.8750612633917
EN,US,4.8750612633917
MI,US,4.8750612633917
MI,US,4.8750612633917
MI,US,4.8750612633917
MI,GB,4.971971276399756
EN,US,4.8750612633917
EN,GB,4.971971276399756
EN,FR,4.9208170167709735
EN,US,4.8750612633917
EN,GB,4.971971276399756
MI,US,4.8750612633917
MI,US,4.8750612633917
EN,US,4.8750612633917
MI,US,4.8750612633917
EN,US,4.8750612633917
MI,US,4.8750612633917
MI,US,4.8750612633917
EN,US,4.8750612633917
MI,US,4.8750612633917
EN,US,4.872156272748293
EN,US,4.871572935545879
MI,US,4.870988813760575
MI,US,4.870988813760575
SE,US,4.870988813760575
EN,US,4.870988813760575
MI,AU,4.870848507551546
SE,CA,4.870813423915598
MI,CA,4.870813423915598
SE,GB,4.9661417327390325
EN,US,4.869231719730976
EN,US,4.867797355645453
SE,US,4.867467487859051
SE,LT,4.910266791720002
MI,US,4.86391737695786
MI,US,4.86391737695786
MI,US,4.86391737695786
MI,US,4.86391737695786
MI,US,4.86391737695786
MI,US,4.86391737695786
SE,US,4.86391737695786
MI,US,4.86391737695786
MI,US,4.86391737695786
MI,US,4.86391737695786
MI,EG,4.86391737695786
MI,US,4.86391737695786
MI,US,4.86391737695786
SE,US,4.86391737695786
MI,US,4.86391737695786
MI,US,4.86391737695786
MI,US,4.86391737695786
SE,US,4.86391737695786
MI,US,4.86391737695786
MI,US,4.86391737695786
MI,US,4.86391737695786
MI,US,4.86391737695786
MI,US,4.86391737695786
MI,US,4.863322860120456
MI,US,4.863322860120456
MI,US,4.863322860120456
MI,US,4.863322860120456
MI,US,4.863322860120456
MI,US,4.862548769524793
MI,US,4.861534410859038
SE,US,4.860936620700094
MI,US,4.860338006570994
SE,US,4.860338006570994
MI,US,4.859498558187776
MI,LV,4.905256048748451
MI,US,4.8587777373054495
EN,US,4.858537197569639
EN,NL,4.903860176356297
EN,US,4.857935264719429
MI,US,4.857935264719429
MI,US,4.857332496431268
EN,US,4.857332496431268
EN,US,4.857332496431268
EN,US,4.857332496431268
EN,US,4.857079084064363
SE,NL,4.901812369530651
SE,DE,4.90120213743671
MI,US,4.854306041801081
SE,US,4.852784868680548
SE,US,4.949258234397422
SE,US,4.8512583487190755
SE,CA,4.8512583487190755
EN,US,4.8512583487190755
SE,US,4.850033257689769
MI,US,4.849370268783618
MI,US,4.849112166184577
MI,AU,4.846522668416287
MI,US,4.845098040014257
MI,US,4.845098040014257
MI,US,4.845098040014257
EN,US,4.845098040014257
MI,GB,4.942008053022313
EN,US,4.845098040014257
SE,GB,4.942008053022313
MI,US,4.845098040014257
MI,US,4.845098040014257
MI,US,4.845098040014257
MI,GB,4.942008053022313
SE,GB,4.942008053022313
EN,US,4.845098040014257
MI,US,4.845098040014257
EN,US,4.845098040014257
EN,US,4.845098040014257
MI,US,4.845098040014257
MI,AT,4.890851187608398
EN,US,4.845098040014257
MI,US,4.845098040014257
MI,US,4.845098040014257
SE,FI,4.890851187608398
MI,US,4.845098040014257
MI,US,4.845098040014257
SE,GB,4.942008053022313
MI,US,4.845098040014257
MI,US,4.845098040014257
MI,US,4.845098040014257
EN,US,4.845098040014257
EN,US,4.845098040014257
MI,US,4.845098040014257
EN,US,4.845098040014257
SE,US,4.845098040014257
EN,DE,4.890851187608398
MI,US,4.845098040014257
SE,US,4.845098040014257
MI,US,4.845098040014257
MI,US,4.845098040014257
SE,US,4.845098040014257
MI,US,4.845098040014257
MI,US,4.845098040014257
MI,US,4.845098040014257
EN,US,4.845098040014257
EN,US,4.845098040014257
SE,US,4.845098040014257
EN,US,4.845098040014257
MI,US,4.845098040014257
MI,US,4.845098040014257
SE,PT,4.890851187608398
MI,US,4.843855422623161
MI,US,4.843855422623161
MI,US,4.8437620828337336
SE,US,4.842609239610562
EN,US,4.841359470454855
MI,CA,4.840733234611807
MI,US,4.838849090737256
EN,US,4.838849090737256
MI,CA,4.838849090737256
MI,US,4.838849090737256
MI,CA,4.838691709151223
MI,US,4.837903944592942
MI,US,4.837209527801207
MI,US,4.836558293023653
MI,US,4.835056101720117
SE,US,4.835056101720117
MI,US,4.835056101720117
MI,US,4.834420703681532
SE,US,4.833752533717874
SE,US,4.833465860170692
MI,US,4.833070577507458
EN,US,4.832508912706237
EX,US,4.832508912706237
MI,US,4.832508912706237
EN,US,4.832508912706237
MI,US,4.832508912706237
EN,US,4.832508912706237
EN,US,4.832508912706237
SE,CA,4.827853706435792
SE,US,4.827369273053825
MI,US,4.826463549092801
MI,US,4.826074802700826
MI,US,4.826074802700826
EN,US,4.824906471302112
EN,US,4.823213313282667
MI,US,4.820201459485641
SE,GB,4.9164539485499255
EN,US,4.819543935541868
EN,US,4.819543935541868
EN,US,4.819543935541868
MI,US,4.819543935541868
EN,US,4.819543935541868
MI,US,4.818225893613955
MI,US,4.818225893613955
SE,US,4.818225893613955
MI,US,4.818225893613955
EN,US,4.8178957571617955
EN,US,4.8178957571617955
EN,US,4.8178957571617955
EN,US,4.8178957571617955
MI,US,4.8169038393756605
MI,US,4.8169038393756605
EN,CA,4.8156242299556205
EN,US,4.815577748324268
EN,US,4.815577748324268
SE,DE,4.814913181275074
MI,CA,4.812913356642856
MI,US,4.812913356642856
MI,US,4.812913356642856
SE,GB,4.909823369650912
EN,US,4.812913356642856
EN,US,4.812913356642856
MI,GB,4.909823369650912
SE,GB,4.909823369650912
SE,GB,4.909823369650912
SE,GB,4.909823369650912
EN,US,4.812913356642856
EN,US,4.812913356642856
MI,US,4.812913356642856
MI,US,4.812913356642856
EN,US,4.812913356642856
SE,GB,4.909823369650912
MI,AT,4.858669510910762
SE,US,4.909823369650912
MI,US,4.812913356642856
EN,US,4.812913356642856
MI,US,4.812913356642856
EN,DE,4.858669510910762
MI,US,4.812913356642856
SE,GB,4.909823369650912
MI,GB,4.909823369650912
MI,US,4.812913356642856
MI,US,4.812913356642856
SE,US,4.909823369650912
MI,US,4.812913356642856
MI,US,4.812913356642856
SE,GB,4.909823369650912
EN,US,4.812244696800369
EN,US,4.812244696800369
EN,US,4.812244696800369
EN,US,4.810232517995084
EN,US,4.810232517995084
EN,US,4.8095597146352675
SE,US,4.807535028068854
SE,US,4.807535028068854
EN,US,4.8061799739838875
EN,US,4.8061799739838875
MI,US,4.8061799739838875
SE,US,4.903089986991944
EN,US,4.802390556452736
EN,US,4.799340549453582
MI,US,4.794488046659169
SE,US,4.794488046659169
MI,US,4.79309160017658
MI,US,4.79309160017658
MI,US,4.7923916894982534
MI,US,4.7923916894982534
MI,US,4.7923916894982534
SE,US,4.7923916894982534
MI,US,4.790988475088816
MI,US,4.790988475088816
EN,US,4.790285164033242
EN,US,4.790285164033242
MI,US,4.789580712164425
EN,US,4.788613754287565
MI,US,4.785329835010767
SE,US,4.881241961030205
EN,US,4.783903579272735
EN,US,4.781755374652469
EN,US,4.778729923996112
SE,DE,4.823904397977785
SE,GB,4.8750612633917
MI,US,4.778151250383644
EN,US,4.778151250383644
SE,GB,4.8750612633917
SE,DE,4.823904397977785
EN,US,4.778151250383644
SE,PL,4.823904397977785
MI,US,4.778151250383644
MI,US,4.778151250383644
SE,GB,4.8750612633917
SE,BR,4.778151250383644
MI,US,4.8750612633917
MI,US,4.778151250383644
SE,GB,4.8750612633917
SE,LT,4.823904397977785
MI,DE,4.823904397977785
SE,UA,4.778151250383644
MI,US,4.778151250383644
SE,ES,4.823904397977785
SE,GB,4.8750612633917
MI,DE,4.823904397977785
MI,US,4.778151250383644
EN,US,4.778151250383644
SE,PT,4.823904397977785
SE,US,4.777593547862826
MI,CA,4.775027600098845
MI,US,4.77451696572855
MI,US,4.773054693364263
SE,LT,4.815132600842988
EN,LB,4.76715586608218
EN,US,4.7664128471124
EN,US,4.7664128471124
EN,US,4.7664128471124
MI,US,4.7664128471124
MI,US,4.7664128471124
MI,US,4.7664128471124
EN,US,4.7664128471124
MI,US,4.7656685547590145
MI,US,4.7656685547590145
MI,AU,4.7656685547590145
MI,NL,4.810057689365763
MI,US,4.763427993562937
MI,US,4.763427993562937
EN,US,4.763427993562937
EN,US,4.761175813155732
EN,US,4.761175813155732
MI,US,4.7596678446896306
EN,US,4.75815462196739
EN,US,4.7558748556724915
MI,HR,4.80163006046672
SE,US,4.845098040014257
EN,US,4.746252661685883
SE,US,4.746011107751926
SE,US,4.7419390777291985
SE,US,4.7419390777291985
SE,US,4.7419390777291985
SE,US,4.7419390777291985
SE,US,4.7419390777291985
SE,US,4.7419390777291985
SE,US,4.7419390777291985
SE,US,4.7419390777291985
MI,GB,4.8372727025023
SE,GB,4.8372727025023
MI,GB,4.8372727025023
SE,GB,4.8372727025023
MI,GB,4.8372727025023
MI,GB,4.8372727025023
SE,GB,4.8372727025023
EN,US,4.740362689494244
MI,GB,4.8372727025023
EN,GB,4.8372727025023
EX,GB,4.8372727025023
SE,GB,4.8372727025023
EN,DE,4.786119390427871
EN,GB,4.8372727025023
MI,GB,4.8372727025023
MI,US,4.740362689494244
EN,GB,4.8372727025023
SE,US,4.8372727025023
SE,GB,4.8372727025023
MI,US,4.740362689494244
MI,US,4.736810677436577
SE,ZA,4.832464203620092
SE,ZA,4.832464203620092
SE,ZA,4.832464203620092
EN,FR,4.778151250383644
EN,LT,4.778151250383644
SE,BR,4.732393759822968
SE,GB,4.829303772831025
MI,US,4.732393759822968
SE,US,4.829303772831025
MI,CA,4.732393759822968
EN,US,4.726727209026572
SE,US,4.726727209026572
MI,AT,4.7700268047235825
EN,US,4.724275869600789
SE,GB,4.821185882608845
MI,US,4.716837723299524
SE,GB,4.812913356642856
EN,FR,4.757980262833917
SE,CA,4.712169692552654
EN,US,4.711807229041191
EN,US,4.7107518348841255
MI,GB,4.806891904522298
MI,US,4.709057851334543
MI,US,4.709057851334543
EN,US,4.707570176097937
EN,US,4.707570176097937
MI,US,4.707570176097937
SE,GB,4.802342636569122
SE,US,4.705007959333336
EN,NL,4.748962861256161
EN,US,4.70070371714502
EN,US,4.698970004336019
MI,GB,4.698970004336019
MI,GB,4.795880017344075
EN,US,4.698970004336019
EN,US,4.698970004336019
MI,GB,4.795880017344075
SE,GB,4.795880017344075
EN,US,4.698970004336019
SE,GB,4.795880017344075
SE,GB,4.795880017344075
SE,FR,4.74472315193016
MI,GB,4.795880017344075
EN,FR,4.74472315193016
SE,GB,4.795880017344075
EN,GB,4.795880017344075
EX,GB,4.795880017344075
EN,US,4.698970004336019
MI,DE,4.74472315193016
EN,US,4.698970004336019
MI,US,4.69810054562339
MI,US,4.69810054562339
SE,GB,4.7915152119416256
EN,US,4.694183860572213
MI,GB,4.786076748435112
MI,US,4.68184701740422
MI,US,4.681241237375588
SE,UA,4.681241237375588
EN,US,4.681241237375588
MI,GB,4.778151250383644
SE,GB,4.778151250383644
SE,LT,4.726996013587268
EN,US,4.679791170980354
EN,US,4.679791170980354
EN,US,4.679791170980354
EN,US,4.679791170980354
MI,US,4.678518379040114
EN,US,4.676693609624866
MI,US,4.676693609624866
MI,US,4.676693609624866
EN,US,4.676693609624866
EN,US,4.676693609624866
MI,US,4.676693609624866
SE,GB,4.770984488056502
MI,GB,4.761574548730516
EN,US,4.663512470415156
EN,US,4.661812685537261
EN,US,4.65991620006985
EN,US,4.65991620006985
EN,LT,4.7047166187864375
SE,GB,4.7558748556724915
SE,ZA,4.755730066712356
SE,ZA,4.755730066712356
EN,US,4.657055852857104
EN,US,4.657055852857104
SE,GB,4.7501225267834
